1.000000 1.010101 1.020202 1.030303 1.040404 1.050505 1.060606 1.070707 1.080808 1.090909 1.101010 1.111111 1.121212 1.131313 1.141414 1.151515 1.161616 1.171717 1.181818 1.191919 1.202020 1.212121 1.222222 1.232323 1.242424 1.252525 1.262626 1.272727 1.282828 1.292929 1.303030 1.313131 1.323232 1.333333 1.343434 1.353535 1.363636 1.373737 1.383838 1.393939 1.404040 1.414141 1.424242 1.434343 1.444444 1.454545 1.464646 1.474747 1.484848 1.494949 1.505051 1.515152 1.525253 1.535354 1.545455 1.555556 1.565657 1.575758 1.585859 1.595960 1.606061 1.616162 1.626263 1.636364 1.646465 1.656566 1.666667 1.676768 1.686869 1.696970 1.707071 1.717172 1.727273 1.737374 1.747475 1.757576 1.767677 1.777778 1.787879 1.797980 1.808081 1.818182 1.828283 1.838384 1.848485 1.858586 1.868687 1.878788 1.888889 1.898990 1.909091 1.919192 1.929293 1.939394 1.949495 1.959596 1.969697 1.979798 1.989899 2.000000 
0.000000 0.058218 0.111893 0.161353 0.206904 0.248825 0.287376 0.322798 0.355314 0.385127 0.412431 0.437400 0.460200 0.480981 0.499886 0.517045 0.532581 0.546605 0.559224 0.570535 0.580629 0.589591 0.597500 0.604429 0.610447 0.615616 0.619998 0.623646 0.626614 0.628948 0.630695 0.631895 0.632589 0.632813 0.632600 0.631983 0.630993 0.629655 0.627998 0.626044 0.623818 0.621339 0.618628 0.615704 0.612584 0.609283 0.605819 0.602203 0.598451 0.594574 0.590584 0.586492 0.582308 0.578041 0.573700 0.569294 0.564830 0.560316 0.555759 0.551164 0.546537 0.541885 0.537211 0.532522 0.527821 0.523112 0.518400 0.513688 0.508979 0.504277 0.499583 0.494902 0.490236 0.485586 0.480955 0.476344 0.471757 0.467194 0.462656 0.458146 0.453664 0.449212 0.444791 0.440402 0.436045 0.431722 0.427433 0.423179 0.418961 0.414778 0.410631 0.406522 0.402449 0.398414 0.394417 0.390457 0.386536 0.382652 0.378807 0.375000 
